reclamacao
Estou tentando efetuar o pagamento no site da loteria caixa e não consigo efetuar a compra. Sempre aparece a mensagem: pagamento recusado pelo meio de pagamento. www.mercadopago.com.br/ajuda.Fui na ajuda e não identifiquei o meu problema.Já fiz diversos pagamentos no site da lotérica e agora está apresentando esse erro.   Compartilhe essa reclamação:
"Sempre utilizei o mercado pago e sempre fiz compras e pagamentos (além de recebimentos) por eles. No último mês fiquei desempregada e atrasei o pagamento, tentei negociar mas o 0800 quando transfere sempre cai e não consigo contato com ninguém. Além da dificuldade para conseguir negociar estou desde sexta tentando negociar pois irei receber uma venda na terça-feira e gostaria de usar uma parte para abater o valor, fiz promessa de pagamento mas continua a ligação incessante. Cobrar ok, beleza e justo agora ficar ligando O DIA INTEIRO para residência de terceiros exemplo aconteceu de a vizinha ter que me chamar ou dar o recado pq ficam ligando pra casa dela o tempo todo é uma falta  de respeito além de invasivo e constrangedor.Peço que, em caso de cobrança, liguem APENAS para o número cadastrado aqui pois é o único que tenho. Não tenho telefone fixo e o número cadastrado é de uma VIZINHA que não tem nada a ver com minha situação financeira ou atrasos.   Compartilhe essa reclamação:"
Tranferencias pixs.   Compartilhe essa reclamação:
"Olá, atendimento MERCADO PAGO:Meu nome é Renata e todos os dias, há meses, recebo várias ligações e envio de mensagens de texto (SMS) procurando por MARIA APARECIDA, que EU NÃO CONHEÇO. Eu já pedi centenas de vezes para que retirassem o meu número do cadastro do MERCADO PAGO e MERCADO LIVRE, porém, continuam me ligando e enviando mensagens. O celular que recebo as ligações inoportunas é o mesmo celular que tenho registrado em meu cadastro do RECLAME AQUI.Aguardo retorno urgente.Renata   Compartilhe essa reclamação:"
"Eu tinha uma dívida no mercado crédito, solicitei o valor total da dívida, fiz o pagamento do valor total e meu nome está negativado no Site do Boa Vista   Compartilhe essa reclamação:"
"Fiz um pix pra uma conta, se encontra em análise por dias já. Um absurdo, precisando urgente dessa transferência. Não aconselho ninguém mais usar conta mercado pago. O atendimento é horrível. Vou nos órgãos competentes prestar uma queixa. Eles ficam trabalhando com o nosso dinheiro. Absurdo sem igual! Cuidado todos!    Compartilhe essa reclamação:"
"Boa tarde !Entrei em contato com mercado pago, por email e telefone e não resolveram. Cancelei uma compra por engano mas realizei o pagamento novamente, mandei a copia da fatura paga mais 3x e mesmo assim ainda estou bloqueada, sendo que o mercado pago tem acesso a todas minhas atividades. Será que não consegue vê que eu já realizei o pagamento ?    Compartilhe essa reclamação:"
"Fiz uma compra no mês de maio pelo mercado crédito e em seguida precisei fazer o cancelamento, foi me devolvido o valor bruto da compra a qual eu havia sido parcelado em 3x, porém como é o mercado crédito foi cobrado um juros em cima dessas compras a qual não foi retirado e nem devolvido pra que eu fizesse o pagamento da última parcela, e ainda estão me cobrando. Com o valor devolvido paguei 2 parcelas e a terceira não consegui por causa desses juros  Fiz a reclamação, entrei várias vezes em contato e só dizem que está em análise, porém estão me cobrando juros em cima dessa cobrança indevida e ainda por cima não posso mais ultilízar o mercado crédito e nem ver os boletos que tenho de outras compras em aberto que costumo pagar antecipadamente. Estou bem desapontada com toda essa situação, quero que resolvam e retirem essa dívida que não é minha por favor.    Compartilhe essa reclamação:"
"Fiz uma compra e paguei pelo  Mercado Pago no dia 22 de julho achando que era seguro pagar por lá. Acontece que o vendedor disse que ia me enviar o meu pedido e ia chegar até no máximo dia 30/07 Via Transportadora.       Como não chegou tentei entrar em contato com ele para saber o que tinha ocorrido mais ele não me retornou. abri uma reclamação no mercado pago dizendo que precisava da minha encomenda e o vendedor não envio e não me respondia. E na resposta do site me disseram para entrar em contato com o vendedor para reaver o meu dinheiro, Más já fiz isso e não consegui, Como eles são intermediadores da negociação, O mínimo que eu espero é que eles entrem em contato com o vendedor, e tenha uma mediação por parte do mercado pago!   Compartilhe essa reclamação:"
"Estou tentando fazer apostas no site da LoteriasOnline e aparece essa mensagem: O seu pagamento foi recusado pelo meio de pagamento, mais detalhes em www.mercadopago.com.br/ajuda.Já efetuei contato via fone e nada de resolver. Qual é o problema? mesmo com limite disponível n posso pagar pela plataforma? eu hein...    Compartilhe essa reclamação:"
"Estou tentando cancelar minha assinatura do Disney Plus de forma imediata e nao consigo nao tem opção, como posso prosseguir  ?   Compartilhe essa reclamação:"
Não recebi e-mail de confirmação do meu pedido. E nada da mercadoria também.   Compartilhe essa reclamação:
Ja to a mais de 1 ano na fila de espera e quero a função credito do cartao pois preciso e movimento muito a conta para tudo   Compartilhe essa reclamação:
"Meu pai fez uma compra no site ""bela casa e cozinha"" e pagou através do mercado pago de cnpj 10.573.521/0001-91, passou a data de entrega e o produto não chegou, verifiquei na internet e vi diversas reclamações sobre o mesmo assunto, hoje o site se encontra fora do ar. Tentei o contato com o mercado pago e sem sucesso como de costume. Quero que o mercado pago devolva o valor da compra de 149,90! Eles fazem tanta propaganda que a compra com eles é segura, mas sempre que acontece algum problema é a maior burocracia para resolver. MERCADO PAGO DEVOLVA O MEU DINHEIRO!!!    Compartilhe essa reclamação:"
Tem um cartão chiclete do Mercado Pago e Pago sempre dias faturas também tem um mercado crédito Pago sempre dias e tem um saldo Por em mercadopago suspendeu a minha conta definitiva sem me sem mencionar o porque sendo que não fiz nada de errado tem que pagar as fatura do cartão aplicativo que estão para vs mas não consigo te acesso Por que minha conta foi suspensa não tem um dados acesso nada que mercado Pago e resolve o meu problema vou entrar com uma ação judicial Por que eu tenho que pagar as Contas que peguei com eles empréstimos as coisas mais eu tenho como acessar minha conta do mercado Pago de foi suspenso sem motivo   Compartilhe essa reclamação:
"Boa tarde, Fiz uma compra de uma ração para o meu cachorro no Site Royal Pets, no dia 22/07/2021, porém, hoje dia 07/08/2021 ainda não foi entregue. Depois de vários e-mails a empresa informou que estava com atrasos do fornecedor e devido a isso, iria receber o produto no dia 04/08 e iria priorizar a entrega. Eu informei que eu iria esperar somente até quarta (04/08), caso contrario iria cancelar a compra, pois eu já estou comprando o segundo pacote de ração enquanto aguardo a entrega do mesmo, e não tenho mais condições de arcar com a compra de mais um pacote, porque esse não foi entregue. são mais de 15 dias esperando a entrega e nada ! Entrei em contato com o Mercado Pago, para cancelar a compra, e fui informado que a compra não pode ser cancelada, somente com o vendedor. Eu já avisei o vendedor e já entrei em contato com mercado pago. Peço que resolvam o problema, pq eu não tenho mais como arcar com mais custos esse mês com gastos com produtos que não foram entregues, meu pet vai ficar sem comer ? Não sei quem vai resolver o problema, se é o Mercado Pago, ou Royal Pets, peço que realizem o estorno, e não irei comprar nunca mais nem com Mercado Pago, nem Com a Royal Pets.   Compartilhe essa reclamação:"
"Realizei uma transferência PIX via Mercado pago dia 06/08/2021 as 18:00 para o banco Nubank porém o valor de 1.000,00 não foi transferido e encontra-se retido no aplicativo do mercado pago. Estou desesperada pois este valor faço pagamento das minhas contas mensal e não consigo movimentar o dinheiro. Ao entrar em contato com o suporte o mesmo pede que eu aguarde somente. Por favor necessito de ajuda o mais rápido possível.   Compartilhe essa reclamação:"
"No dia 30/06/2021 as 17;26;01  fiz uma compra em meu cartao de credito mastercard. no valor de 47,90. e foi faturado por esta empresa MERCADOPAGO*NSNBSTORE  O DINHEIRO RECEBIDO, MARIA GOMES FERREIRA CPF; 165.894.673-15. VENDEDOR 21557862006961so que nao recebi nada, tentei contato varias vezes, por este endereço: loja191kkm@outlook.com.  Mas nao obtive resposta. AGUARDO RESPOSTA   Compartilhe essa reclamação:"
"Detectamos irregularidades em sua conta e, por motivos de segurança, a suspendemos. Por favor, entre em contato conosco para que possamos ajudar.Estou com minha conta bloqueada sem motivos, precisando trabalhar, fazer pagamentos e usar meu saldo para minha necessidades mais está bloqueado    Compartilhe essa reclamação:"
"Comprei em um site pelo mercado pago. O vendedor informava até 20 dias úteis para envio. Não enviaram e sequer deu qualquer retorno.  Reclamei no mercado pago e disseram que minha reclamação não atendia aos requisitos para devolução.  SEQUER INFORMARAM QUAIS REQUISITOS,  apenas mandaram um link sobre oa requisitos.NÃO RECEBI O PRODUTO!!!!! COMPREI PELO MERCADO PAGO,  NÃO ME  DEVOLVERAM MEU DINHEIRO.ABSURDO!!!!   Compartilhe essa reclamação:"
Comprei dois moletons Gincham no site Madelaine Moda e o produto não chegou   Compartilhe essa reclamação:
"Eu tenho uma conta no Mercado Pago e não sei como eles conseguiram o número de telefone de uma amiga minha e ligaram pedindo que eu entre em contato. Isso é o cúmulo do constrangimento e da falta de responsabilidade de uma empresa com os dados dos clientes. Como uma empresa liga e perturba uma pessoa sem vínculos com o seu cliente. Sinto me invadida e exposta pela empresa. Solicito reparo com minha imagem, uma vez que um conhecido meu não precisa de saber da minha vida financeira.   Compartilhe essa reclamação:"
"Fizeram uma compra no meu cartão pág no valor de 29,90 e não foi eu e quero entra em contato pois eu não vou pagar   Compartilhe essa reclamação:"
"Fiz uma venda com a maquininha do mercado pago e repassei as taxas para o cliente, mesmo assim descontaram R$ 181,00 de minha conta. Abuso total.   Compartilhe essa reclamação:"
Fiz uma compra em 28 8 07 2021 pedido 1159...segunda a empresa ficou de mandar o número de rastreio mais até agora nada tentei entrar em contato não obtive resposta foi pago via mercado pago fui pesquisar onde fiz a compra só vende sapatos e bolsas femininas ...Corolla do Brasil    Compartilhe essa reclamação:
"No dia 05 de agosto de 2021 efetuei um Pix do Mercado Pago para a Caixa Econômica Federal no valor de 543,01. Apesar dessa ser uma operação que promete ser realizada em apenas 10 segundos, eventualmente até 1h para que seja feita conferência pelo banco, já está há mais de 47h no mesmo status... Ao entrar em contato pelo atendimento, o único retorno que me dão é que eu posso ""ficar tranquila"" que o setor de tecnologia está analisando o problema e resolverá em breve. Mas a grande questão é que o valor encontra-se indisponível em ambas as contas!! Impossível ficar tranquila sem saber que dia terei acesso a ele.Solicitei que a operação seja cancelada então, já que não é efetivada, mas me informam que não é possível. É um absurdo que até agora isso não tenha sido resolvido! Estou profundamente decepcionada com a instituição e a forma passiva com a qual está lidando com a situação. Fora os danos pessoais que estou tendo pela falta de acesso ao meu dinheiro.   Compartilhe essa reclamação:"
"No dia 03/08 realizei um saque de 2.000,00 pelo QR code as 21:55hs banco 24hs, porém com uma informação de erro, o App pediu para eu tentar em outro caixa 24hs, onde consegui realizar o saque, quando me dei conta meu saldo estava com 4 mil a menos, sendo 2 que saquei e 2 RETIDO indevidamente. Só me dão prazos e nada de resolver, acho que só um processo mesmo para dar certo isso. Baita sacanagem, valor alto e retido. Isso é Caso de processo.    Compartilhe essa reclamação:"
"OláEfetuei uma compra no dia 22/08/2021 fiz o pagamento no dia 23/08/2021 via boleto era pra ser um presente de casamento e pedi que entregasse direto pros noivos, pra minha surpresa duas semanas depois do casamento fui informada que nada foi entregue tentei contato no watzaap mas sem sucesso pelo e-mail TB sem sucesso....não posso afirmar com certeza mas está cheirando [Editado pelo Reclame Aqui] pois no mesmo dia comprei outro produto em outro site e já foi entregueNo aguardo de uma solução pra que possa me posicionar pois era presente e, apesar de chata a situação não tenho como gastar com outro presente.Difícil ter que ainda conviver com pessoas oportunistas.   Compartilhe essa reclamação:"
"Solicito cancelamento da compra de uma point mini no valor de 40 reais.O envio do produto não foi feito via mercado envios e sim Correios. Logo, estou sendo obrigado e buscar o produto num CDD dos Correios e distante da minha residência.Não irei retirar o produto! Pois, não é viável para mim.Solicito CANCELAMENTO da compra e ESTORNO IMEDIATO no meu cartão de crédito.O produto deve ser entregue via MERCADO ENVIOS e entregue na minha residência. Eu não vou pagar para receber num Correios num bairro distante da minha casa    Compartilhe essa reclamação:"
"Em 30/05/2021, ao acessar a minha conta no mercado pago notei que havia uma notificação que dizia o seguinte:SUA POINT DEIXARÁ DE FUNCIONAR. A partir de 30 de julho, você não poderá cobrar com a maquininha atual. troque-a!""E mais:""Troque sua Point o quanto antes. A partir de 30 de julho, esta maquininha deixará de funcionar. Acontece que paguei pela máquina e utiliza o bem de modelo POINT H para realizar as vendas e conseguir arcar com sustento próprio e da família.No momento da aquisição da máquina a empresa não informou que o produto tinha um prazo de validade, e é sabido, que isso não se aplica aos produtos duráveis, muito menos que os serviços prestados pela plataforma poderiam ser cancelados de forma unilateral e sem motivo plausível. Vejamos:""art. 31 do CDC, ""a oferta e a apresentação de produtos ou serviços devem assegurar informações corretas, claras, precisas, ostensivas e em língua portuguesa sobre suas características, qualidades, quantidade, composição, preço, garantia, prazos de validade e origem, entre outros dados, bem como sobre os riscos que apresentam à saúde e segurança dos consumidores"".É límpido que o serviço prestado apresenta-se defeituoso segundo o art.14, 1, incisos do CDC: Vejamos o que o artigo da legislação supra:Art. 14. O fornecedor de serviços responde, independentemente da existência de culpa, pela reparação dos danos causados aos consumidores por defeitos relativos à prestação dos serviços, bem como por informações insuficientes ou inadequadas sobre sua fruição e riscos.1 O serviço é defeituoso quando não fornece a segurança que o consumidor dele pode esperar, levando-se em consideração as circunstâncias relevantes, entre as quais:I - o modo de seu fornecimento;II - o resultado e os riscos que razoavelmente dele se esperam;III - a época em que foi fornecido.Destarte, indubitável é que a prática de tal ato pelo mercado pago e ilegal e violadora do diploma legal supramencionado, qual seja, o Código de Defesa do Consumidor.E mais, segundo o art. 186 e 927, ambos do Código Civil vigente, aquele que causar dano a outrem, por ação ou omissão, comete ato ilícito, devendo reparar o dano e arcar com as consequências jurídicas da prática do ilícito. Vejamos:""Art. 186. Aquele que, por ação ou omissão voluntária, negligência ou imprudência, violar direito e causar dano a outrem, ainda que exclusivamente moral, comete ato ilícito.Art. 927. Aquele que, por ato ilícito (arts. 186 e 187), causar dano a outrem, fica obrigado a repará-lo.Parágrafo único. Haverá obrigação de reparar o dano, independentemente de culpa, nos casos especificados em lei, ou quando a atividade normalmente desenvolvida pelo autor do dano implicar, por sua natureza, risco para os direitos de outrem.""Me sinto muito inseguro com o comunicado, pois me dá a impressão que a qualquer hora eles podem simplesmente exigir ou deixar de fornecer serviços, que o ameaça de cortar os serviços de recebimento e parcelamento de pagamentos com sua POINT H, tendo em vista que o equipamento está em ótimo estado de conservação, e pronto para operar como sempre esteve. Atitude ilegal que se for concretizada, acarretará um desgaste mental, custo desnecessário, novas despesas.  Liguei no mercado pago e a moça falou que não vai mais funcionar pra eu comprar outra, só que não vou quando comprei essa paguei caro nela, e mini point não e igual a point h , o desconto que fala que dá na vdd achei na Amazon até mais barato ,mais mesmo assim acho falta de respeito tirar a máquina da gente e a gente ter que pagar novamente pra ter outra sendo q essa está funcionando muito bem    Compartilhe essa reclamação:"
"Desde ontem estava tentando realizar o pagamento de um compra em um site. Até aí tudo bem, o mercado pago simplesmente estorno todas as vezes, mas hj de manhã recebi um email informando que minha conta na plataforma tinha sido aberta, eu nem solicitei abertura de conta. QUERO O CANCELAMENTO AGORA R EXCLUSÃO DOS MEUS DADOS    Compartilhe essa reclamação:"
"Não aprova meu pagamento e pede para validar meus dados,mais já fiz isso 10 vezes e eles só recusando    Compartilhe essa reclamação:"
"No dia 19 de maio o mercado livre suspendeu a minha conta de forma errônea, fiz a reclamação, por que sou cliente antigo, tenho até assinatura ativa pelo mercado pago, reativaram a minha conta no dia 5 de julho, mas agora não consigo mais usar o mercado crédito e consta que eu tenho limite, fiz uma reclamação no dia 26 de julho e até agora nenhuma resolução, estou querendo fazer compras no mercado livre com mercado crédito e não consigo, isso é um descaso Número do atendimento: 119893484   Compartilhe essa reclamação:"
"Ontem dia 06/08 por volta das 17:30 h fiz um pix do mercado pago para minha conta nubank,  e não caiu até agora, entrei em contato e me disseram que está em análise, e que em até 7 dias me dariam um retorno. Como assim?Pix cai na hora. Preciso do dinheiro para pagar uma conta.Quem vai pagar esse juros???Se não resolver minha situação hoje, vou entrar com uma ação judicial.    Compartilhe essa reclamação:"
"Meus dados do celular, incluindo cartão de crédito e afins, foram invadidos. Tanto que o cartão bloqueou com várias tentativas de compras de internet como mercado livre e aplicativo Google. Trocado cartão, senha e afins. Mas ficou a compra de 229 reais , parcelados em cinco no meu cartão. Qual está debitado nas minhas faturas. Um descaso para conseguir contato ou retorno para se resolver isso, aonde com muito custo consegui falar no dia 06/08 com alguém do mercado pago de protocolo: 122037122 e seguir os passos no site para reportar o ocorrido de compra que está paga pelo meu cartão... Protocolo: 122046468 que minha conta está bloqueada e aguardo retorno. Mas o retorno incoveniente e absurda, são mensagens até em 10 dias serei protestado e negativado e , o pior, mesmo sendo compra indevida está paga e aqui posto em anexo minha fatura comprovando já as duas parcelas pagas e depois as três outras parcelas juntas na minha fatura para pagamento esse mês... Fui lesionado por ter dados meus furtados, até meu email e a própria conta do mercado livre as senhas, endereço e whatsapp e Facebook foram invadidos e eu consegui recuperar e proteger, até resetando e rastreando meu celular para evitar algum invasor. Tive até trocar todos meus cartões e senhas. Sem resolução e nenhuma atenção do mercado pago estou sendo cobrado indevidamente . Espero resolução e não ser posto em cartório e afins, pois irei adentrar juridicamente e, estou completamente inseguro de continuar em ser cliente do mercado livre e mercado pago.   Compartilhe essa reclamação:"
Enviei um pix que a pessoa necessita receber ......o dinheiro foi tirado da conta mais não foi encaminhado para a cliente. Sendo que o pix é em segundos .Agora fiquei sem o dinheiro e a pessoa sem receber.Já mandei mensagens mais ficam pedindo para aguardar .   Compartilhe essa reclamação:
"A principio o MP admitiu o erro, e pediu 12 h para resolver, não resolveu e agora quer que eu aguarde 15 dias. O Pix é uma transação que leva somente 10s para ser efetuada, podendo levar até 1h no caso de valores elevados, o que não é o caso.Falta somente respeito pelo cliente e vontade de resolver o problema que eles mesmo criaram.   Compartilhe essa reclamação:"
Fiz uma transferência dia 06/08/2021 via pix para o banco Pan mesma titularidade e o mercado pago está com meu pix retido informando que é 15 dias para liberar MEU DINHEIRO. Isso não existe!!!   Compartilhe essa reclamação:
"Olá, no dia 06/08/2021 às 17:39, realizei uma transferência via pix para uma outra conta. O problema é que até agora consta em análise. Eu iria usar esse dinheiro ontem mesmo, e vocês não liberaram!!!!!!! Não sei por qual motivo ... e ainda assim, hoje consta como em análise. PRECISO RESOLVER ISSO URGENTE!!!!!!!   Compartilhe essa reclamação:"
"Fiz uma compra na loja Kolorido usando Mercado Pago. Recebi um email da Kolorido confirmando minha compra (cuja cobrança já consta no meu cartão de crédito), porém não consigo rastrear a entrega. A loja Kolorido orientou para rastrear pelo site do Mercado Pago. O Mercado Pago pede confirmação de identificação. Enviei até foto do meu documento de identidade, e meu rosto não é reconhecido. E pelo celular a mensagem não chega. Ou seja: Não consigo acessar o site do Mercado Pago. E NÃO DESEJO BAIXAR O APP!    Compartilhe essa reclamação:"
"Há semanas não consigo realizar apostas online em uma conta que não apresentava problemas, em todas as tentativas recebo a mesma mensagem:000000 O seu pagamento foi recusado pelo meio de pagamento, mais detalhes em www.mercadopago.com.br/ajudaO meu e-mail de pagamento é o mesmo cadastrado na caixa, o mesmo CNPJ, inclusive criei uma conta unicamente para isto, todos os cartões utilizados possuem limite e são usados para compras no mercado livre sem problemas.   Compartilhe essa reclamação:"
"Estava com exatamente R$16,88 no saldo, e enviei um pix para o paypal de Marcilaine Domingos Teixeira (minha mãe), nisso o PIX não chegou até hoje, e o ocorrido aconteceu dia 05/08/2021, às 20:29 horário de brasília. Enviei um ticket para o mercado pago no mesmo dia (não me responderam), exatamente 1 hora depois do pix não ter chegado, e mandei provas que tinha acesso a conta e que estava tudo certo...   Compartilhe essa reclamação:"
"Fiz uma compra utilizando o mercado pago como forma de pagamento, gerando um boleto etc, porém houve um problema no site do produto, e eles me pediram para cancelar a compra e faze-la novamente.Entrei em contato com o Mercado Livre e Mercado Crédito para o cancelamento num total de 5 vezes (3 por whatsapp e 1 por telefone e 1 por email), onde me foi informado que o boleto seria cancelado e o crédito retornado à minha conta.Cancelaram o boleto de R$281,59 e mantiveram um boleto INDEVIDO de R$20,43, de uma compra que não foi finalizada. e o crédito removido, como se eu tivesse realmente utilizado os 281,59 do total que posso utilizar em crédito.Informei sobre isso antes do vencimento, me disseram pra ficar tranquila, que seria resolvido. Informei na data de vencimento, me disseram que resolveriam. Já se passou 1 mês e o boleto ainda está lá, gerando juros, e eu ainda aguardando o boleto ser cancelado! Não aparece mais opção para entrar em contato por telefone ou whatsapp, somente por email. Mandei tudo por email, com print da conversa toda e os numeros dos ""case"" que foram gerados e ainda não veio resposta. Não sei mais o que fazer.(precisei criar um arquivo super comprido com toda a conversa pq o sistema deles não aceita anexar mais de um arquivo e não aceita anexar pdf ou zip ou .txt, somente imagem. Ridículo isso!)O valor é baixo, mas imagina se cada um pagasse centavos assim, de graça, pra empresa, o quanto que a empresa não iria lucrar! Eu preciso que o boleto seja cancelado e que esse debito indevido seja removido da minha conta!   Compartilhe essa reclamação:"
Efetuei a compra de duas cadeiras em 30/07/2021 e até o momento não recebi nenhuma informação nem o código de rastreamento.   Compartilhe essa reclamação:
"Eu cadastrei o meu cartão de crédito para fazer pagamento no Mercado Pago, e fui no posto Shell para reabastecer, quando eu escolho pagamento pelo cartão de crédito, me mostra que é recusado por questão de segurançaTudo bem, consigo compreender o motivo de recusar é pela questão de segurança, mas o que eu faço quando foi rejeitado? Não existe uma forma de eu provar que era eu mesmo que estou fazendo a transação? Hoje (07/08) também tentei novamente e e mostra mesma mensagem, pagamento recusada, sim, eu posso usar outro meio de pagamento, mas isso não resolve ainda o meu problema de não conseguir fazer o pagamento com o meu cartão de créditoIsso me prejudicou pois não consigo usar o cupom de desconto de Mercado Pago com o Posto Shell   Compartilhe essa reclamação:"
"comprei uma parafusadeira de uma loja intitulada ""Borgesferramentas"" onde na opção de pagamento constava ""mercadopago"" RESSALTO QUE SÓ COMPREI POR CONFIANÇA NO LINK DE PAGAMENTO DO MERCADOPAGO""  o pagamento foi realizado através do sistema do mercadopago, a empresa não enviou a mercadoria nem tinha dados para contato(MAIS UMA VEZ RESSALTO QUE SÓ COMPREI POR CONFIAR NO PAGAMENTO VIA MERCADOPAGO) pelo que entendo do código de defesa do consumidor o mercadopago após se envolver no negocio ele só torna responsável, não recebi meu produto abri uma reclamação no mercadopago o qual me respondeu que eles não poderiam devolver meu pagamento por que eu comprei de uma loja externa do mercadolivre, então eu pergunto porque eles aceitam fazer esse tipo de negociação? pelo CDL o mercadopago é sim responsável   e quero meu dinheiro de volta.     Compartilhe essa reclamação:"
"Através de um anúncio no Instagran, fiz uma compra em 23/06/2021 no site www.ofertasonline.casa que . O site usava a logomarca da Artex e eu comprei no meu cartão de crédito Smiles Visa, dois jogos de lençol, no valor de R$ 189,92. Percebi que era uma venda [Editado pelo Reclame Aqui] ao receber o e-mail do pedido sem nenhum número do pedido nem o cadeado pague seguro. A compra não foi entregue e os e-mails que enviei voltam sem resposta. O vendedor usou o mercado pago e este valor foi cobrado na minha fatura do cartão.   Compartilhe essa reclamação:"
"pagamento do seu pedido foi aprovado. Agradecemos sua preferência por nossa loja. A partir de agora, você será notificado por e-mail sobre o andamento do seu pedido até a chegada no endereço escolhidoEntregaPagamentoAlameda dos Lírios, 226Jardim SimusAP 01 Sorocaba / SPCEP: 18055141Boleto BancárioResumo da compraBota Feminina Em Couro - Comfort Flex (FRETE GRÁTIS) Azul | Cano Longo 38R$ 99,99 x 1 R$ 99,99Total1x de R$ 99,99Duck ConceitoSem código de rastreio, não consegui fazer reclamação pelo site do mercado pagoEnviado do Yahoo Mail no Android   Compartilhe essa reclamação:"
Já faz mais de 4 meses que estou tentando utilizar o voucher de uniforme escolar por conta da troca do e-mail já fiz atualização na escola e o mercado pago informa que eles não têm acesso que eles não conseguem modificar ok mas eu já modifiquei na escola e eles não conseguem resolver meu problema mediante a isso eu não consigo utilizar e fazer a compra do uniforme é só o mercado livre fazer a troca do e-mail eu já fiz a minha parte eu já encaminhei para o para escola tudo certinho   Compartilhe essa reclamação:
"Tentei entrar no mercado pago, com a minha conta que utilizo há 18 anos e para minha surpresa, o site pediu a verificação da minha identidade. Minha conta está no nome de uma ex-namorada, na qual não tenho mais contato nem vínculo algum. Tentei alterar os dados de nome e CPF para a minha titularidade, mas o mercado pago não permitiu. Consigo comprar produtos normalmente pelo mercado livre, utilizando o  mercado pago, porém não consigo acessar meu histórico de compras. Como posso fazer compras em nome de terceiros, porém não consigo alterar os dados cadastrais do titular da conta? Das duas uma.... OU vocês devem permitir alterar os dados cadastrais, OU eu NÃO DEVERIA REALIZAR COMPRAS em nome de terceiros. Entrei em contato com o suporte do mercado pago, através do protocolo 122231838 e a atendente, muito atenciosa, disse que não tinha com resolver. Peço ao mercado pago, que permita que eu altere os dados da conta, pois faço compras e vendas através dela há 18 anos e tenho uma excelente reputação no site do mercado livre.   Compartilhe essa reclamação:"
"Estou tentando fazer apostas da loteria on-line no site da Caixa e pelo aplicativo, e na hora de finalizar a compra, o pagamento é recusado pelo Mercado Pago. Apesar de ter crédito disponível nos vários cartões de crédito que uso sempre, tentei inúmeras vezes por dias diferentes, e nenhum funciona. Até atualizei meus dados no mercadopago e nada. Não consigo falar com alguém da central via ligação, pois não há opção pertinente a este problema, apenas robô que atende e não orienta de como proceder para resolver o problema. É sempre a mesma coisa. Dizem que por questão de segurança e depois que questionar mais, dizem que infelizmente NÃO SABEM como resolver o problema.Interessante que tal problema é causado por eles, mas não sabem como resolver.Já sei que na réplica da empresa vão falar a mesma coisa (pois pesquisei pela web e há muitas pessoas com o mesmo problema e nada é feito para não acontecer mais): ""motivo de segurança"", ""atualizar os dados"", ""tentar outros meios de pagamento"".. já fiz isso tudo, de nada adianta. Gostaria que o problema fosse resolvido. E sinceramente, a mercadopago, tem me deixado frustrado.Gentileza, resolvam meu problema.   Compartilhe essa reclamação:"
"Fiz um pix na plataforma do mercado pago e meu dinheiro ficou retido. O motivo: Retido por transferência de dinheiro para o banco ( Ou seja, sem motivo ). Entrei em contato e a primeira analista me informou que havia liberado o valor e que cairia na minha conta destino em até 3horas após a solicitação.  O dinheiro não caiu. Entrei em contato novamente e a segunda atendente me disse que seria solucionado em 15 DIAS. EU PRECISO DO DINHEIRO HOJE. MINHA CONTA NÃO ESTA BLOQUEADA. NUNCA TIVE NENHUM TIPO DE PROBLEMA COM A CONTA PRA QUE MEU DINHEIRO FOSSE RETIDO. Detalhe, esse valor eu peguei do mercado crédito que já contabiliza a parcela pra eu pagar. Mas não me libera o dinheiro né. Que palhaçada e essa? Se eu peguei hoje é porque preciso hoje. AGORA VAI EU ATRASAR ESTE PAGAMENTO 15 DIAS PRA VER. ABSURDO! FALTA DE RESPEITO COM O CLIENTE.    Compartilhe essa reclamação:"
"Estou a muito tempo tentado entrar em contato com o Mercado Pago para negociar uma dívida que fiz a usar o Mercado Crédito. Mas não consigo nenhum tipo de contato, nem email nem telefone nada.Nem entrar na minha conta não está entrando. Queria muito pode negociar está dívida.    Compartilhe essa reclamação:"
"REALIZEI A COMPRA DE 2 PRODUTOS PELO MERCADO LIVRE. NO DIA SEGUINTE, ME ARREPENDI DAS MESMAS E TENTEI CANCELAR, MAS O MERCADO LIVRE ENVIOU UMA MENSAGEM ME ORIENTANDO QUE ERA SÓ EU RECUSAR OS PRODUTOS NO ATO DA ENTREGA, QUE MEU DINHEIRO SERIA ESTORNADO. FIZ O QUE ME ORIENTARAM A FAZER E ATÉ AGORA NADA FOI FEITO. OS PRODUTOS CONSTAM COMO SE AINDA ESTIVESSEM A CAMINHO PARA MIM (JA FAZ 1 SEMANA), SENDO QUE JA VIERAM E JA OS RECUSEI. É CERTO EU PAGAR POR PRODUTOS QUE JA MANDEI DEVOLVER E NAO VOU USAR? COMO SE NAO BASTASSE, NAO TEM NENHUM CANAL POR ONDE O CLIENTE POSSA ENTRAR EM CONTATO. NEM POR TELEFONE CONSIGO FALAR.  QUERO UMA RESOLUCAO DESTA[Editado pelo Reclame Aqui]DESTA SITUAÇÃO FILHA DA[Editado pelo Reclame Aqui]URGENTE.   Compartilhe essa reclamação:"
